date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:50:53	14686/14686	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:50:19%20GMT	http://woodshedentertainment.com/stuck-in-neutral/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/stuck-in-neutral/index.html	(from http://woodshedentertainment.com/commercial/)
22:50:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:50:53%20GMT	http://woodshedentertainment.com/?p=244	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/index4978.html	(from http://woodshedentertainment.com/commercial/)
22:50:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:50:54%20GMT	http://woodshedentertainment.com/?p=246	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/index88a0.html	(from http://woodshedentertainment.com/commercial/)
22:50:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:50:55%20GMT	http://woodshedentertainment.com/?p=248	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/indexcf9a.html	(from http://woodshedentertainment.com/commercial/)
22:50:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:50:57%20GMT	http://woodshedentertainment.com/?p=250	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/indexc807.html	(from http://woodshedentertainment.com/commercial/)
22:51:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:50:59%20GMT	http://woodshedentertainment.com/?p=254	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/index6233.html	(from http://woodshedentertainment.com/commercial/)
22:51:01	15203/15203	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:50:17%20GMT	http://woodshedentertainment.com/new-yorkers-for-children-2010/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/new-yorkers-for-children-2010/index.html	(from http://woodshedentertainment.com/commercial/)
22:51:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:51:01%20GMT	http://woodshedentertainment.com/?p=271	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/index0776.html	(from http://woodshedentertainment.com/commercial/)
22:51:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:51:01%20GMT	http://woodshedentertainment.com/?p=252	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/indexa943.html	(from http://woodshedentertainment.com/commercial/)
22:51:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:51:03%20GMT	http://woodshedentertainment.com/?p=277	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/index9076.html	(from http://woodshedentertainment.com/commercial/)
22:51:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:51:03%20GMT	http://woodshedentertainment.com/?p=281	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/index73fa.html	(from http://woodshedentertainment.com/commercial/)
22:51:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:51:05%20GMT	http://woodshedentertainment.com/?p=257	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/index548d.html	(from http://woodshedentertainment.com/commercial/)
22:51:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:51:05%20GMT	http://woodshedentertainment.com/?p=265	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/indexc61d.html	(from http://woodshedentertainment.com/commercial/)
22:51:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:51:07%20GMT	http://woodshedentertainment.com/?p=268	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/indexc524.html	(from http://woodshedentertainment.com/commercial/)
22:51:13	13377/13377	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jul%202018%2002:50:38%20GMT	http://woodshedentertainment.com/GET	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/GET.74.delayed	(from http://woodshedentertainment.com/wp-content/themes/cesar/js/jwplayer.js?ver=1.2.1)
22:51:13	780/780	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/kmart-pa-ladies-man/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/kmart-pa-ladies-man/feed/index.html	(from http://woodshedentertainment.com/kmart-pa-ladies-man/)
22:51:17	13377/-1	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jul%202018%2002:51:14%20GMT	http://woodshedentertainment.com/%	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/%.75.delayed	(from http://woodshedentertainment.com/wp-content/themes/cesar/js/jwplayer.js?ver=1.2.1)
22:51:24	790/790	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/the-normals-feature-film/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/the-normals-feature-film/feed/index.html	(from http://woodshedentertainment.com/the-normals-feature-film/)
22:51:50	14316/14316	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:51:09%20GMT	http://woodshedentertainment.com/minimall-minivan/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/minimall-minivan/index.html	(from http://woodshedentertainment.com/kmart-pa-ladies-man/)
22:51:53	14331/14331	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:51:13%20GMT	http://woodshedentertainment.com/kmart-pa-santa/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/kmart-pa-santa/index.html	(from http://woodshedentertainment.com/kmart-pa-ladies-man/)
22:51:55	15444/15444	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:51:24%20GMT	http://woodshedentertainment.com/brief-interviews-with-hideous-men/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/brief-interviews-with-hideous-men/index.html	(from http://woodshedentertainment.com/the-normals-feature-film/)
22:51:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:51:55%20GMT	http://woodshedentertainment.com/?p=542	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/index0d79.html	(from http://woodshedentertainment.com/google-glass/)
22:51:57	758/758	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/google-glass/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/google-glass/feed/index.html	(from http://woodshedentertainment.com/google-glass/)
22:51:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:51:57%20GMT	http://woodshedentertainment.com/?p=535	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/index5ff4.html	(from http://woodshedentertainment.com/mogwai-simon-ferocious/)
22:52:00	786/786	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/mogwai-simon-ferocious/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/mogwai-simon-ferocious/feed/index.html	(from http://woodshedentertainment.com/mogwai-simon-ferocious/)
22:52:01	746/746	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/engram/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/engram/feed/index.html	(from http://woodshedentertainment.com/engram/)
22:52:24	15257/15257	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:51:50%20GMT	http://woodshedentertainment.com/the-edge-of-town/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/the-edge-of-town/index.html	(from http://woodshedentertainment.com/the-normals-feature-film/)
22:52:27	762/762	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/93-worth/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/93-worth/feed/index.html	(from http://woodshedentertainment.com/93-worth/)
22:52:36	15032/15032	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:52:02%20GMT	http://woodshedentertainment.com/loreal-what-color-shadow/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/loreal-what-color-shadow/index.html	(from http://woodshedentertainment.com/engram/)
22:52:47	15103/15103	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:52:00%20GMT	http://woodshedentertainment.com/loreal-how-to-do-a-smokey-eye/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/loreal-how-to-do-a-smokey-eye/index.html	(from http://woodshedentertainment.com/engram/)
22:52:53	759/759	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/254-2/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/254-2/feed/index.html	(from http://woodshedentertainment.com/254-2/)
22:53:06	14331/14331	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:52:28%20GMT	http://woodshedentertainment.com/kmart-pa-man-in-yard/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/kmart-pa-man-in-yard/index.html	(from http://woodshedentertainment.com/93-worth/)
22:53:10	802/802	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/brief-interviews-with-hideous-men-2/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/brief-interviews-with-hideous-men-2/feed/index.html	(from http://woodshedentertainment.com/brief-interviews-with-hideous-men-2/)
22:53:10	15161/15161	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:52:36%20GMT	http://woodshedentertainment.com/93-worth-the-building/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/93-worth-the-building/index.html	(from http://woodshedentertainment.com/93-worth/)
22:53:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jul%202018%2002:53:10%20GMT	http://woodshedentertainment.com/?p=387	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/index1caa.html	(from http://woodshedentertainment.com/brief-interviews-with-hideous-men-2/)
22:53:38	14875/14875	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:52:53%20GMT	http://woodshedentertainment.com/ability-network-connections/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/ability-network-connections/index.html	(from http://woodshedentertainment.com/254-2/)
22:53:39	13377/13377	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jul%202018%2002:53:10%20GMT	http://woodshedentertainment.com/youtu.be/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/youtu.be/index.html	(from http://woodshedentertainment.com/wp-content/themes/cesar/js/jwplayer.js?ver=1.2.1)
22:53:47	13377/13377	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jul%202018%2002:53:12%20GMT	http://woodshedentertainment.com/v/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/v/index.html	(from http://woodshedentertainment.com/wp-content/themes/cesar/js/jwplayer.js?ver=1.2.1)
22:54:33	13377/13377	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jul%202018%2002:53:38%20GMT	http://woodshedentertainment.com/wp-content/themes/cesar/images/slider_bullet_nav.png	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/themes/cesar/images/slider_bullet_nav.76.delayed	(from http://woodshedentertainment.com/wp-content/themes/cesar/css/screen.css)
22:54:35	3502/3502	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202014%2019:44:56%20GMT	http://woodshedentertainment.com/wp-content/themes/cesar/images/icon_twitter_bird.png	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/themes/cesar/images/icon_twitter_bird.png	(from http://woodshedentertainment.com/wp-content/themes/cesar/css/screen.css)
22:54:37	2837/2837	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202014%2019:45:40%20GMT	http://woodshedentertainment.com/wp-content/themes/cesar/images/flip/pattern.png	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/themes/cesar/images/flip/pattern.png	(from http://woodshedentertainment.com/wp-content/themes/cesar/css/screen.css)
22:54:39	2792/2792	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202014%2019:45:40%20GMT	http://woodshedentertainment.com/wp-content/themes/cesar/images/flip/bg_content.png	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/themes/cesar/images/flip/bg_content.png	(from http://woodshedentertainment.com/wp-content/themes/cesar/css/screen.css)
22:55:37	13377/13377	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jul%202018%2002:54:39%20GMT	http://woodshedentertainment.com/wp-content/themes/cesar/js/fullscreen/ajax-loader_dark.gif	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/themes/cesar/js/fullscreen/ajax-loader_dark.7a.delayed	(from http://woodshedentertainment.com/wp-content/themes/cesar/css/screen.css)
22:55:39	3201/3201	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202014%2019:45:40%20GMT	http://woodshedentertainment.com/wp-content/themes/cesar/images/flip/nav.png	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/themes/cesar/images/flip/nav.png	(from http://woodshedentertainment.com/wp-content/themes/cesar/css/screen.css)
22:55:41	1016/1016	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202014%2019:45:40%20GMT	http://woodshedentertainment.com/wp-content/themes/cesar/images/flip/icons.png	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/themes/cesar/images/flip/icons.png	(from http://woodshedentertainment.com/wp-content/themes/cesar/css/screen.css)
22:55:43	2854/2854	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202014%2019:44:54%20GMT	http://woodshedentertainment.com/wp-content/themes/cesar/images/fullscreen_caption_bg.png	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/themes/cesar/images/fullscreen_caption_bg.png	(from http://woodshedentertainment.com/wp-content/themes/cesar/css/screen.css)
22:55:45	3032/3032	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202014%2019:45:00%20GMT	http://woodshedentertainment.com/wp-content/themes/cesar/images/sound_off.png	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/themes/cesar/images/sound_off.png	(from http://woodshedentertainment.com/wp-content/themes/cesar/css/screen.css)
22:55:47	3567/3567	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202014%2019:45:00%20GMT	http://woodshedentertainment.com/wp-content/themes/cesar/images/sound_on.png	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/themes/cesar/images/sound_on.png	(from http://woodshedentertainment.com/wp-content/themes/cesar/css/screen.css)
22:55:49	2191/2191	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Jan%202014%2019:44:58%20GMT	http://woodshedentertainment.com/wp-content/themes/cesar/images/logos.jpg	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/themes/cesar/images/logos.jpg	(from http://woodshedentertainment.com/wp-content/themes/cesar/css/screen.css)
22:55:51	6737047/6737047	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202014%2020:30:46%20GMT	http://woodshedentertainment.com/wp-content/themes/cesar/images/patterns/ps_neutral_@2X.png	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/themes/cesar/images/patterns/ps_neutral_@2X.png	(from http://woodshedentertainment.com/wp-content/themes/cesar/templates/custom-css.php?ver=1.2.1)
22:55:56	792/792	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/new-yorkers-for-children-2013/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/new-yorkers-for-children-2013/feed/index.html	(from http://woodshedentertainment.com/new-yorkers-for-children-2013/)
22:55:56	800/800	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/new-yorkers-for-children-2010/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/new-yorkers-for-children-2010/feed/index.html	(from http://woodshedentertainment.com/new-yorkers-for-children-2010/)
22:56:08	100935/100935	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202014%2016:47:58%20GMT	http://woodshedentertainment.com/wp-content/uploads/2014/02/8_Stuck_In_Neutral_1920-1024x576.jpg	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/uploads/2014/02/8_Stuck_In_Neutral_1920-1024x576.jpg	(from http://woodshedentertainment.com/stuck-in-neutral/)
22:56:12	766/766	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/stuck-in-neutral/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/stuck-in-neutral/feed/index.html	(from http://woodshedentertainment.com/stuck-in-neutral/)
22:56:43	15081/15081	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:55:52%20GMT	http://woodshedentertainment.com/chicken-pox/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/chicken-pox/index.html	(from http://woodshedentertainment.com/?p=226)
22:56:47	15236/15236	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:55:56%20GMT	http://woodshedentertainment.com/new-yorkers-for-children-2011/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/new-yorkers-for-children-2011/index.html	(from http://woodshedentertainment.com/new-yorkers-for-children-2010/)
22:56:57	15080/15080	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:56:12%20GMT	http://woodshedentertainment.com/93-worth-the-history/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/93-worth-the-history/index.html	(from http://woodshedentertainment.com/?p=248)
22:57:24	15154/15154	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:56:43%20GMT	http://woodshedentertainment.com/93-worth-the-neighborhood/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/93-worth-the-neighborhood/index.html	(from http://woodshedentertainment.com/?p=250)
22:57:25	15257/15257	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:56:47%20GMT	http://woodshedentertainment.com/new-yorkers-for-children-2012/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/new-yorkers-for-children-2012/index.html	(from http://woodshedentertainment.com/?p=271)
22:57:28	766/766	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/minimall-minivan/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/minimall-minivan/feed/index.html	(from http://woodshedentertainment.com/minimall-minivan/)
22:57:30	770/770	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/kmart-pa-santa/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/kmart-pa-santa/feed/index.html	(from http://woodshedentertainment.com/kmart-pa-santa/)
22:57:31	800/800	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/brief-interviews-with-hideous-men/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/brief-interviews-with-hideous-men/feed/index.html	(from http://woodshedentertainment.com/brief-interviews-with-hideous-men/)
22:57:33	766/766	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/the-edge-of-town/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/the-edge-of-town/feed/index.html	(from http://woodshedentertainment.com/the-edge-of-town/)
22:57:34	14867/14867	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2002:56:57%20GMT	http://woodshedentertainment.com/loreal-what-is-clarisonic/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/loreal-what-is-clarisonic/index.html	(from http://woodshedentertainment.com/?p=268)
22:57:36	807/807	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/loreal-how-to-do-a-smokey-eye/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/loreal-how-to-do-a-smokey-eye/feed/index.html	(from http://woodshedentertainment.com/loreal-how-to-do-a-smokey-eye/)
22:57:37	798/798	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/loreal-what-color-shadow/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/loreal-what-color-shadow/feed/index.html	(from http://woodshedentertainment.com/loreal-what-color-shadow/)
22:57:38	782/782	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/kmart-pa-man-in-yard/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/kmart-pa-man-in-yard/feed/index.html	(from http://woodshedentertainment.com/kmart-pa-man-in-yard/)
22:57:39	784/784	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/93-worth-the-building/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/93-worth-the-building/feed/index.html	(from http://woodshedentertainment.com/93-worth-the-building/)
22:57:40	796/796	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/ability-network-connections/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/ability-network-connections/feed/index.html	(from http://woodshedentertainment.com/ability-network-connections/)
23:04:33	6737047/6737047	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Feb%202014%2022:17:36%20GMT	http://woodshedentertainment.com/wp-content/uploads/2014/01/ps_neutral_@2X.png	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/wp-content/uploads/2014/01/ps_neutral_@2X.png	(from http://woodshedentertainment.com/wp-content/themes/cesar/templates/script-static-bg.php?bg_url=http%3A%2F%2Fwoodshedentertainment.com%2Fwp-content%2Fuploads%2F2014%2F01%2Fps_neutral_%402X.png&ver=1.2.1)
23:04:36	782/782	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/93-worth-the-history/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/93-worth-the-history/feed/index.html	(from http://woodshedentertainment.com/93-worth-the-history/)
23:04:37	756/756	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/chicken-pox/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/chicken-pox/feed/index.html	(from http://woodshedentertainment.com/chicken-pox/)
23:04:37	800/800	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/new-yorkers-for-children-2011/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/new-yorkers-for-children-2011/feed/index.html	(from http://woodshedentertainment.com/new-yorkers-for-children-2011/)
23:04:37	792/792	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/93-worth-the-neighborhood/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/93-worth-the-neighborhood/feed/index.html	(from http://woodshedentertainment.com/93-worth-the-neighborhood/)
23:04:39	793/793	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/new-yorkers-for-children-2012/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/new-yorkers-for-children-2012/feed/index.html	(from http://woodshedentertainment.com/new-yorkers-for-children-2012/)
23:04:39	800/800	---MC-	200	added ('OK')	text/xml	etag:%22e0fd05d9013f5b03df374511df6e022e%22	http://woodshedentertainment.com/loreal-what-is-clarisonic/feed/	/Users/Liam/Desktop/chris-site/woodshedentertainment.com/loreal-what-is-clarisonic/feed/index.html	(from http://woodshedentertainment.com/loreal-what-is-clarisonic/)
